100;0;78,11;0
104;5;479,9;2399,5
105;23;389,9;8967,7
107;58;21,95;1273,1
114;51;32,65;1665,15
115;132;14,19;1873,08
118;69;9,51;656,19
119;0;88,23;0
120;0;16,09;0
121;5;459;2295
122;0;58;0
123;19;25,49;484,31
125;0;33,23;0
127;97;28,13;2728,61
128;0;32,35;0
129;8;479;3832
130;0;533,08;0
131;0;153,6;0
132;52;23,67;1230,84
134;0;38,25;0
135;42;21,9;919,8
136;0;352,73;0
141;0;6,33;0
142;0;18,17;0
144;0;231,88;0
145;1;667,36;667,36
146;0;491,59;0
147;50;28,18;1409
148;64;34,29;2194,56
151;69;25,9;1787,1
152;138;28,3;3905,4
154;82;26,27;2154,14
159;5;339,9;1699,5
160;77;33,9;2610,3
161;3;599,9;1799,7
162;11;390;4290
165;0;224,43;0
170;79;25,99;2053,21
171;7;471,87;3303,09
176;97;49,26;4778,22
178;48;30,35;1456,8
181;12;499,9;5998,8
183;32;100,79;3225,28
186;83;25,36;2104,88
187;38;21,27;808,26
189;7;519,22;3634,54
190;44;44,67;1965,48
191;90;46,96;4226,4
192;49;28,6;1401,4
193;25;98,96;2474
194;66;24,01;1584,66
195;16;106,14;1698,24
196;20;350,98;7019,6
197;6;676,46;4058,76
198;0;407,94;0
199;31;38,53;1194,43
200;86;12,3;1057,8
201;23;334,4;7691,2
203;1;328,32;328,32
204;0;9,5;0
205;0;6,34;0
207;55;51,53;2834,15
208;27;82,29;2221,83
209;33;88,17;2909,61
215;56;36,21;2027,76
217;0;23,94;0
218;72;75,82;5459,04
219;64;23,5;1504
220;96;23;2208
222;14;37,35;522,9
223;23;33;759
234;54;25,58;1381,32
235;1153;35,87;41358,11
238;54;24,28;1311,12
239;37;20,19;747,03
240;22;380;8360
241;7;535,45;3748,15
242;69;35,01;2415,69
243;35;31,06;1087,1
244;63;30,41;1915,83
245;15;96,13;1441,95
246;28;26,2;733,6
250;0;8,67;0
251;0;10,42;0
252;0;9,73;0
253;116;17,91;2077,56
255;100;15,81;1581
261;66;249,4;16460,4
262;40;129,9;5196
263;48;24,99;1199,52
264;55;238,4;13112
265;607;10,47;6355,29
266;44;460,4;20257,6
353;0;23;0
1065;137;7,42;1016,54
1066;58;29,8;1728,4
1243;0;283,14;0
1245;51;51,14;2608,14
1250;153;12,92;1976,76
1795;64;27,55;1763,2
2510;3;739,45;2218,35
2786;0;26,07;0
2796;31;31,74;983,94
2857;0;239,9;0
2859;5;500,66;2503,3
3317;137;23,5;3219,5
3323;0;144;0
3452;7;29;203
3542;0;199,9;0
3623;0;109,9;0
3630;86;35,57;3059,02
3689;28;91,02;2548,56
3709;10;41,7;417
3710;0;25,33;0
3711;0;160,64;0
3732;143;25,44;3637,92
3733;20;592,82;11856,4
3795;4;329,15;1316,6
4033;14;379,9;5318,6
4034;17;100,85;1714,45
4190;12;51,63;619,56
4216;5;297,34;1486,7
4273;0;199,9;0
4337;32;51,93;1661,76
4360;0;177,31;0
4372;0;40;0
4373;0;40;0
4374;0;40;0
4375;0;8,13;0
4376;0;8;0
4406;73;26,97;1968,81
4448;0;123,09;0
4631;0;8;0
4656;0;47,83;0
4658;5;159,9;799,5
4664;0;8,36;0
4680;0;138,21;0
4773;45;21,99;989,55
4785;6;25,21;151,26
4885;0;69,37;0
4908;16;12;192
4968;26;38,21;993,46
5039;2;402,31;804,62
5154;31;82,32;2551,92
5167;0;337,64;0
5181;4;459;1836
5222;3;44,32;132,96
5251;22;106,56;2344,32
5341;0;88;0
5342;444;36,19;16068,36
5375;39;26,77;1044,03
5403;0;69,01;0
5404;0;14,93;0
5441;48;28,99;1391,52
5500;0;39,6;0
5501;0;68,01;0
5524;14;215;3010
5557;0;55;0
5572;8;507,86;4062,88
5574;0;34,69;0
5575;0;65,93;0
5576;11;650;7150
5582;4;405,12;1620,48
5591;0;289,9;0
5671;1;241,46;241,46
5718;0;120;0
5719;0;64;0
5749;47;8,23;386,81
5929;0;6,3;0
5974;39;37,55;1464,45
6132;85;13,54;1150,9
6133;33;234,77;7747,41
6135;9;371,53;3343,77
6136;72;18,48;1330,56
6137;48;337,2;16185,6
6153;28;75,74;2120,72
6154;127;15,62;1983,74
6218;5;384,7;1923,5
6284;7;341,47;2390,29
6308;0;242,65;0
6315;59;31,48;1857,32
6331;0;200;0
6453;12;102,68;1232,16
6460;37;23,5;869,5
6471;48;26,62;1277,76
6490;0;124,93;0
6955;124,5;18,25;2272,13
7046;101;15,32;1547,32
7201;0;58,36;0
7202;0;45,36;0
7219;41;19,8;811,8
7239;0;366,5;0
