100;1;78,11;78,11
104;1;451,95;451,95
105;205;379;77695
107;91;21,66;1971,06
114;93;30,31;2818,83
115;56;13;728
118;86;9,51;817,86
119;2;88,23;176,46
120;45;16,09;724,05
121;8;473,81;3790,48
122;1;58;58
123;56;25,8;1444,8
125;11;33,23;365,53
127;0;33,26;0
128;0;32,35;0
129;1;454,93;454,93
130;0;533,08;0
131;0;153,6;0
132;9;25,38;228,42
134;2;38,25;76,5
135;45;25,28;1137,6
136;1;352,73;352,73
141;0;6,33;0
142;0;18,17;0
143;0;0;0
144;0;231,88;0
145;3;667,36;2002,08
146;0;491,59;0
147;71;26,9;1909,9
148;121;29,99;3628,79
151;111;25,9;2874,9
152;116;27,9;3236,4
154;70;25,9;1813
159;11;339,9;3738,9
160;94;33,9;3186,6
161;3;599,9;1799,7
162;11;390;4290
165;3;224,43;673,29
170;108;25,9;2797,2
171;8;459,9;3679,2
176;84;49,9;4191,6
178;59;27,9;1646,1
181;12;499,9;5998,8
183;19;99,9;1898,1
184;1;47,47;47,47
186;55;26,6;1463
187;73;21,27;1552,71
189;3;557,94;1673,82
190;47;38,64;1816,08
191;44;41,9;1843,6
192;60;25,97;1558,2
193;19;92,48;1757,12
194;69;24,01;1656,69
195;30;96,93;2907,9
196;94;346,91;32609,54
197;3;659,08;1977,24
198;6;370,4;2222,4
199;52;37,98;1974,96
200;114;12,3;1402,2
201;3;436,1;1308,3
203;1;328,32;328,32
204;0;9,5;0
205;0;6,34;0
207;42;52,62;2210,04
208;67;88,17;5907,39
209;89;88,17;7847,13
215;78;33,42;2606,76
217;3;23,94;71,82
218;98;67,95;6659,1
219;52;22,02;1145,04
220;178;23;4094
222;46;35,45;1630,7
223;27;33;891
234;47;25,38;1192,86
235;344;36,97;12717,68
238;71;24,28;1723,88
239;37;20,19;747,03
240;6;434,93;2609,58
241;11;535,45;5889,95
242;13;33,66;437,58
243;35;31,06;1087,1
244;75;30,41;2280,75
245;33;96,13;3172,29
246;42;26,2;1100,4
250;0;8,67;0
251;7;10,42;72,94
252;0;9,73;0
253;12;17,05;204,6
255;123;15,81;1944,63
261;80;233;18640
262;104;125,13;13013,52
263;16;20,76;332,16
264;76;238,4;18118,4
265;879;10,47;9203,13
266;55;460,4;25322
277;5;16,14;80,7
279;0;19,84;0
282;0;529,25;0
292;0;540;0
296;0;588;0
297;0;441;0
300;0;270;0
302;23;47,97;1103,31
303;20;83,89;1677,8
305;0;15,4;0
306;2;60,79;121,58
307;2;249,43;498,86
308;0;287,07;0
309;1;323,66;323,66
310;1;349,49;349,49
311;0;122,9;0
312;0;144,83;0
313;0;593,21;0
314;1;234,25;234,25
316;0;7,56;0
319;23;9,77;224,71
321;1153;3,68;4243,04
325;0;0;0
327;30;18,75;562,5
328;47;12,88;605,36
329;0;9,93;0
330;29;25,54;740,66
331;37;11,12;411,44
332;0;165,6;0
333;0;118,5;0
334;0;130;0
335;0;134,13;0
336;17;6,71;114,07
337;1;62;62
338;0;0;0
340;0;6,85;0
341;6;439,34;2636,04
342;1;193,42;193,42
343;7;189,18;1324,26
346;6;1015;6090
348;0;228;0
350;0;300;0
351;7;800;5600
352;0;982;0
353;0;23;0
354;3;46,43;139,29
355;0;16,68;0
356;0;0;0
357;0;0;0
359;0;0;0
362;44;19,8;871,2
364;4;178,41;713,64
365;2;287,86;575,72
366;10;123,09;1230,9
369;1;27,33;27,33
370;0;93,14;0
371;1;6,79;6,79
372;0;32,57;0
374;4;55,09;220,36
376;4;55,47;221,88
377;0;49,2;0
384;12;22,8;273,6
385;1;26,4;26,4
386;14;27,54;385,56
387;0;21,69;0
393;13;22,6;293,8
395;1;221,47;221,47
396;0;48,81;0
397;0;45,06;0
398;0;60,72;0
399;0;21,67;0
400;0;146,86;0
401;0;90,62;0
402;0;258;0
403;0;54,57;0
404;1;25,89;25,89
405;1;42,29;42,29
406;1;11,47;11,47
407;8;8,83;70,64
408;3;48,93;146,79
409;6;53,64;321,84
410;0;10,18;0
411;0;9,82;0
412;1;141,49;141,49
413;0;20,1;0
414;0;48,97;0
415;1;11,22;11,22
416;0;43,8;0
417;0;44,45;0
418;0;32,31;0
419;0;13,48;0
420;0;11,93;0
421;1;19,34;19,34
422;0;14,47;0
423;1;42,55;42,55
424;5;56,33;281,65
425;3;33,37;100,11
426;0;101,27;0
427;8;40,01;320,08
428;0;47,03;0
429;0;45,45;0
430;0;70,99;0
431;0;97,34;0
432;4;23,9;95,6
433;0;10,3;0
434;3;21,21;63,63
435;4;43,02;172,08
436;1;16,34;16,34
438;2;45,31;90,62
439;1;31,23;31,23
440;0;19,6;0
441;1;42,21;42,21
442;0;25,15;0
443;0;52,19;0
444;2;43,01;86,02
445;0;51,69;0
446;0;42,5;0
447;0;8,46;0
448;2;40,35;80,7
449;0;26;0
450;5;24,05;120,25
451;8;23,27;186,16
452;0;49,48;0
453;0;68,88;0
454;2;69,97;139,94
455;0;34,63;0
456;2;16,64;33,28
457;1;27,9;27,9
458;7;57,25;400,75
459;6;18,89;113,34
460;1;24,35;24,35
461;1;54,06;54,06
462;0;46,34;0
463;1;29,26;29,26
464;0;38,14;0
466;0;55,1;0
467;0;52,94;0
468;1;63,68;63,68
469;0;58,68;0
470;0;67,7;0
471;0;82,84;0
472;2;20,98;41,96
473;6;89,9;539,4
474;0;18,57;0
475;2;33,66;67,32
476;0;265,46;0
477;0;19,01;0
478;0;87,75;0
479;0;59,57;0
481;0;35,88;0
482;0;122,39;0
483;0;50,93;0
484;0;76,86;0
485;2;56,69;113,38
486;0;93,3;0
487;1;111,21;111,21
488;1;10,19;10,19
489;0;44;0
490;2;71,39;142,78
491;1;70,94;70,94
492;0;41,28;0
493;0;58,09;0
495;0;56,4;0
496;0;41,82;0
497;0;18,68;0
499;0;29,87;0
500;0;29,09;0
501;1;48,69;48,69
502;5;18,05;90,25
504;1;35,26;35,26
505;1;35,09;35,09
506;1;67,73;67,73
507;2;55,08;110,16
508;1;11,75;11,75
509;0;37,92;0
511;1;62,44;62,44
512;6;22,65;135,9
513;0;251,27;0
514;3;49,95;149,85
515;0;47,29;0
516;0;40,89;0
517;1;21,93;21,93
518;2;6,93;13,86
519;0;59,28;0
520;0;46,74;0
521;1;45,89;45,89
522;0;28,66;0
523;1;19,5;19,5
524;0;52,55;0
525;1;20,16;20,16
526;0;294,6;0
527;1;37,24;37,24
528;0;55,86;0
529;1;43,07;43,07
530;0;30,86;0
531;1;54,3;54,3
532;1;34,56;34,56
533;0;11,68;0
534;1;16,77;16,77
535;0;18,96;0
537;1;46,08;46,08
538;0;10;0
540;6;14,91;89,46
542;5;16,87;84,35
543;0;52,41;0
544;6;15,56;93,36
